TIME_TO_INTERVAL,Year,Month,Date,Weekday,Day,Hour,minute,power,dayofweek,isholiday,Temperature,RH,WS,pre_power_15,pre_power_30,pre_power_45,feel_temp
2022/1/5 00:15,2022,1,2022/1/5 00:00,3,5,0,15,3.4,2,0,19.3,74,0.8,3.2,3.5,3.4,20.73619365
2022/1/5 00:30,2022,1,2022/1/5 00:00,3,5,0,30,3.1,2,0,19.3,74,0.8,3.4,3.2,3.5,20.73619365
2022/1/5 00:45,2022,1,2022/1/5 00:00,3,5,0,45,2.6,2,0,19.3,74,0.8,3.1,3.4,3.2,20.73619365
2022/1/5 00:59,2022,1,2022/1/5 00:00,3,5,0,59,2.5,2,0,19.3,74,0.8,2.6,3.1,3.4,20.73619365
2022/1/5 01:15,2022,1,2022/1/5 00:00,3,5,1,15,2.9,2,0,16.8,93,0.4,2.5,2.6,3.1,18.56662299
2022/1/5 01:30,2022,1,2022/1/5 00:00,3,5,1,30,2.9,2,0,16.8,93,0.4,2.9,2.5,2.6,18.56662299
2022/1/5 01:45,2022,1,2022/1/5 00:00,3,5,1,45,2.7,2,0,16.8,93,0.4,2.9,2.9,2.5,18.56662299
2022/1/5 01:59,2022,1,2022/1/5 00:00,3,5,1,59,2.2,2,0,16.8,93,0.4,2.7,2.9,2.9,18.56662299
2022/1/5 02:15,2022,1,2022/1/5 00:00,3,5,2,15,3.2,2,0,16.9,93,0.6,2.2,2.7,2.9,18.56618908
2022/1/5 02:30,2022,1,2022/1/5 00:00,3,5,2,30,2.6,2,0,16.9,93,0.6,3.2,2.2,2.7,18.56618908
2022/1/5 02:45,2022,1,2022/1/5 00:00,3,5,2,45,3.1,2,0,16.9,93,0.6,2.6,3.2,2.2,18.56618908
2022/1/5 02:59,2022,1,2022/1/5 00:00,3,5,2,59,2.9,2,0,16.9,93,0.6,3.1,2.6,3.2,18.56618908
2022/1/5 03:15,2022,1,2022/1/5 00:00,3,5,3,15,3.9,2,0,16.3,94,0.2,2.9,3.1,2.6,18.08764047
2022/1/5 03:30,2022,1,2022/1/5 00:00,3,5,3,30,3.2,2,0,16.3,94,0.2,3.9,2.9,3.1,18.08764047
2022/1/5 03:45,2022,1,2022/1/5 00:00,3,5,3,45,3.7,2,0,16.3,94,0.2,3.2,3.9,2.9,18.08764047
2022/1/5 03:59,2022,1,2022/1/5 00:00,3,5,3,59,3.1,2,0,16.3,94,0.2,3.7,3.2,3.9,18.08764047
2022/1/5 04:15,2022,1,2022/1/5 00:00,3,5,4,15,3.6,2,0,17.3,90,0.6,3.1,3.7,3.2,18.96749808
2022/1/5 04:30,2022,1,2022/1/5 00:00,3,5,4,30,3.8,2,0,17.3,90,0.6,3.6,3.1,3.7,18.96749808
2022/1/5 04:45,2022,1,2022/1/5 00:00,3,5,4,45,3.2,2,0,17.3,90,0.6,3.8,3.6,3.1,18.96749808
2022/1/5 04:59,2022,1,2022/1/5 00:00,3,5,4,59,2.7,2,0,17.3,90,0.6,3.2,3.8,3.6,18.96749808
2022/1/5 05:15,2022,1,2022/1/5 00:00,3,5,5,15,3.1,2,0,16.9,91,0.5,2.7,3.2,3.8,18.5543463
2022/1/5 05:30,2022,1,2022/1/5 00:00,3,5,5,30,2.8,2,0,16.9,91,0.5,3.1,2.7,3.2,18.5543463
2022/1/5 05:45,2022,1,2022/1/5 00:00,3,5,5,45,2.7,2,0,16.9,91,0.5,2.8,3.1,2.7,18.5543463
2022/1/5 05:59,2022,1,2022/1/5 00:00,3,5,5,59,2.7,2,0,16.9,91,0.5,2.7,2.8,3.1,18.5543463
2022/1/5 06:15,2022,1,2022/1/5 00:00,3,5,6,15,2.8,2,0,16.4,91,0.2,2.7,2.7,2.8,18.10515911
2022/1/5 06:30,2022,1,2022/1/5 00:00,3,5,6,30,2.9,2,0,16.4,91,0.2,2.8,2.7,2.7,18.10515911
2022/1/5 06:45,2022,1,2022/1/5 00:00,3,5,6,45,2.5,2,0,16.4,91,0.2,2.9,2.8,2.7,18.10515911
2022/1/5 06:59,2022,1,2022/1/5 00:00,3,5,6,59,3.4,2,0,16.4,91,0.2,2.5,2.9,2.8,18.10515911
2022/1/5 07:15,2022,1,2022/1/5 00:00,3,5,7,15,5.8,2,0,16.1,92,0.4,3.4,2.5,2.9,17.62660847
2022/1/5 07:30,2022,1,2022/1/5 00:00,3,5,7,30,3.8,2,0,16.1,92,0.4,5.8,3.4,2.5,17.62660847
2022/1/5 07:45,2022,1,2022/1/5 00:00,3,5,7,45,4.7,2,0,16.1,92,0.4,3.8,5.8,3.4,17.62660847
2022/1/5 07:59,2022,1,2022/1/5 00:00,3,5,7,59,4.8,2,0,16.1,92,0.4,4.7,3.8,5.8,17.62660847
2022/1/5 08:15,2022,1,2022/1/5 00:00,3,5,8,15,6.8,2,0,17.4,86,0.2,4.8,4.7,3.8,19.19832941
2022/1/5 08:30,2022,1,2022/1/5 00:00,3,5,8,30,5.9,2,0,17.4,86,0.2,6.8,4.8,4.7,19.19832941
2022/1/5 08:45,2022,1,2022/1/5 00:00,3,5,8,45,6.5,2,0,17.4,86,0.2,5.9,6.8,4.8,19.19832941
2022/1/5 15:59,2022,1,2022/1/5 00:00,3,5,15,59,6.9,2,0,22.1,73,1.8,7.5,8.4,9.7,23.65003916
2022/1/5 16:30,2022,1,2022/1/5 00:00,3,5,16,30,6.6,2,0,21.2,75,2.8,7.6,6.9,7.5,21.93047784
2022/1/5 16:45,2022,1,2022/1/5 00:00,3,5,16,45,6.4,2,0,21.2,75,2.8,6.6,7.6,6.9,21.93047784
2022/1/5 16:59,2022,1,2022/1/5 00:00,3,5,16,59,6.2,2,0,21.2,75,2.8,6.4,6.6,7.6,21.93047784
2022/1/5 17:30,2022,1,2022/1/5 00:00,3,5,17,30,7.2,2,0,21.1,75,1.9,-13965.88,6.2,6.4,22.38547238
2022/1/5 17:45,2022,1,2022/1/5 00:00,3,5,17,45,6.06,2,0,21.1,75,1.9,7.2,-13965.88,6.2,22.38547238
2022/1/5 17:59,2022,1,2022/1/5 00:00,3,5,17,59,4.9,2,0,21.1,75,1.9,6.06,7.2,-13965.88,22.38547238
2022/1/5 18:15,2022,1,2022/1/5 00:00,3,5,18,15,5.9,2,0,19.9,80,2.2,4.9,6.06,7.2,20.87162416
2022/1/5 18:30,2022,1,2022/1/5 00:00,3,5,18,30,4.96,2,0,19.9,80,2.2,5.9,4.9,6.06,20.87162416
2022/1/5 18:45,2022,1,2022/1/5 00:00,3,5,18,45,4.78,2,0,19.9,80,2.2,4.96,5.9,4.9,20.87162416
2022/1/5 18:59,2022,1,2022/1/5 00:00,3,5,18,59,4.6,2,0,19.9,80,2.2,4.78,4.96,5.9,20.87162416
2022/1/5 19:15,2022,1,2022/1/5 00:00,3,5,19,15,5.7,2,0,20,76,2.2,4.6,4.78,4.96,20.81504746
2022/1/5 19:30,2022,1,2022/1/5 00:00,3,5,19,30,4.58,2,0,20,76,2.2,5.7,4.6,4.78,20.81504746
2022/1/5 19:45,2022,1,2022/1/5 00:00,3,5,19,45,4.58,2,0,20,76,2.2,4.58,5.7,4.6,20.81504746
2022/1/5 19:59,2022,1,2022/1/5 00:00,3,5,19,59,4.66,2,0,20,76,2.2,4.58,4.58,5.7,20.81504746
2022/1/5 20:15,2022,1,2022/1/5 00:00,3,5,20,15,5.64,2,0,20.6,69,2,4.66,4.58,4.58,21.38185522
2022/1/5 20:30,2022,1,2022/1/5 00:00,3,5,20,30,5.64,2,0,20.6,69,2,5.64,4.66,4.58,21.38185522
2022/1/5 20:45,2022,1,2022/1/5 00:00,3,5,20,45,6.66,2,0,20.6,69,2,5.64,5.64,4.66,21.38185522
2022/1/5 20:59,2022,1,2022/1/5 00:00,3,5,20,59,5.66,2,0,20.6,69,2,6.66,5.64,5.64,21.38185522
2022/1/5 21:15,2022,1,2022/1/5 00:00,3,5,21,15,5.88,2,0,20.8,65,1.5,5.66,6.66,5.64,21.76616566
2022/1/5 21:30,2022,1,2022/1/5 00:00,3,5,21,30,4.68,2,0,20.8,65,1.5,5.88,5.66,6.66,21.76616566
2022/1/5 21:45,2022,1,2022/1/5 00:00,3,5,21,45,5.74,2,0,20.8,65,1.5,4.68,5.88,5.66,21.76616566
2022/1/5 21:59,2022,1,2022/1/5 00:00,3,5,21,59,5.78,2,0,20.8,65,1.5,5.74,4.68,5.88,21.76616566
2022/1/5 22:15,2022,1,2022/1/5 00:00,3,5,22,15,4.66,2,0,21,63,1.5,5.78,5.74,4.68,21.92029545
2022/1/5 22:30,2022,1,2022/1/5 00:00,3,5,22,30,5.7,2,0,21,63,1.5,4.66,5.78,5.74,21.92029545
2022/1/5 22:45,2022,1,2022/1/5 00:00,3,5,22,45,4.68,2,0,21,63,1.5,5.7,4.66,5.78,21.92029545
2022/1/5 22:59,2022,1,2022/1/5 00:00,3,5,22,59,5.58,2,0,21,63,1.5,4.68,5.7,4.66,21.92029545
2022/1/5 23:15,2022,1,2022/1/5 00:00,3,5,23,15,5.68,2,0,20.6,63,2,5.58,4.68,5.7,21.09143303
2022/1/5 23:30,2022,1,2022/1/5 00:00,3,5,23,30,5.52,2,0,20.6,63,2,5.68,5.58,4.68,21.09143303
2022/1/5 23:45,2022,1,2022/1/5 00:00,3,5,23,45,4.64,2,0,20.6,63,2,5.52,5.68,5.58,21.09143303
2022/1/5 23:59,2022,1,2022/1/5 00:00,3,5,23,59,5.52,2,0,20.6,63,2,4.64,5.52,5.68,21.09143303
2022/1/6 00:15,2022,1,2022/1/6 00:00,4,6,0,15,5.56,3,0,15,93,0.9,5.52,4.64,5.52,15.93023757
2022/1/6 00:30,2022,1,2022/1/6 00:00,4,6,0,30,4.52,3,0,15,93,0.9,5.56,5.52,4.64,15.93023757
2022/1/6 00:45,2022,1,2022/1/6 00:00,4,6,0,45,5.6,3,0,15,93,0.9,4.52,5.56,5.52,15.93023757
2022/1/6 00:59,2022,1,2022/1/6 00:00,4,6,0,59,4.48,3,0,15,93,0.9,5.6,4.52,5.56,15.93023757
2022/1/6 01:15,2022,1,2022/1/6 00:00,4,6,1,15,5.52,3,0,18.1,81,0.4,4.48,5.6,4.52,19.7636613
2022/1/6 01:30,2022,1,2022/1/6 00:00,4,6,1,30,4.62,3,0,18.1,81,0.4,5.52,4.48,5.6,19.7636613
2022/1/6 01:45,2022,1,2022/1/6 00:00,4,6,1,45,5.62,3,0,18.1,81,0.4,4.62,5.52,4.48,19.7636613
2022/1/6 01:59,2022,1,2022/1/6 00:00,4,6,1,59,4.7,3,0,18.1,81,0.4,5.62,4.62,5.52,19.7636613
2022/1/6 02:15,2022,1,2022/1/6 00:00,4,6,2,15,5.68,3,0,18.7,76,0.9,4.7,5.62,4.62,19.99398315
2022/1/6 02:30,2022,1,2022/1/6 00:00,4,6,2,30,4.66,3,0,18.7,76,0.9,5.68,4.7,5.62,19.99398315
2022/1/6 02:45,2022,1,2022/1/6 00:00,4,6,2,45,5.64,3,0,18.7,76,0.9,4.66,5.68,4.7,19.99398315
2022/1/6 02:59,2022,1,2022/1/6 00:00,4,6,2,59,4.64,3,0,18.7,76,0.9,5.64,4.66,5.68,19.99398315
2022/1/6 03:15,2022,1,2022/1/6 00:00,4,6,3,15,5.74,3,0,18.6,78,1.9,4.64,5.64,4.66,19.30213633
2022/1/6 03:30,2022,1,2022/1/6 00:00,4,6,3,30,4.62,3,0,18.6,78,1.9,5.74,4.64,5.64,19.30213633
2022/1/6 03:45,2022,1,2022/1/6 00:00,4,6,3,45,5.72,3,0,18.6,78,1.9,4.62,5.74,4.64,19.30213633
2022/1/6 03:59,2022,1,2022/1/6 00:00,4,6,3,59,4.5,3,0,18.6,78,1.9,5.72,4.62,5.74,19.30213633
2022/1/6 04:15,2022,1,2022/1/6 00:00,4,6,4,15,5.56,3,0,18.6,79,1.7,4.5,5.72,4.62,19.47489449
2022/1/6 04:30,2022,1,2022/1/6 00:00,4,6,4,30,4.58,3,0,18.6,79,1.7,5.56,4.5,5.72,19.47489449
2022/1/6 04:45,2022,1,2022/1/6 00:00,4,6,4,45,5.56,3,0,18.6,79,1.7,4.58,5.56,4.5,19.47489449
