TIME_TO_INTERVAL,Year,Month,Date,Weekday,Day,Hour,minute,power,dayofweek,isholiday,Temperature,RH,WS,pre_power_15,pre_power_30,pre_power_45,feel_temp
2022/1/5 00:15,2022,1,2022/1/5 00:00,3,5,0,15,205.46,2,0,19.3,74,0.8,181.28,229.96,206.04,20.73619365
2022/1/5 00:30,2022,1,2022/1/5 00:00,3,5,0,30,205.48,2,0,19.3,74,0.8,205.46,181.28,229.96,20.73619365
2022/1/5 00:45,2022,1,2022/1/5 00:00,3,5,0,45,205.34,2,0,19.3,74,0.8,205.48,205.46,181.28,20.73619365
2022/1/5 00:59,2022,1,2022/1/5 00:00,3,5,0,59,180.98,2,0,19.3,74,0.8,205.34,205.48,205.46,20.73619365
2022/1/5 01:15,2022,1,2022/1/5 00:00,3,5,1,15,206.6,2,0,16.8,93,0.4,180.98,205.34,205.48,18.56662299
2022/1/5 01:30,2022,1,2022/1/5 00:00,3,5,1,30,182.32,2,0,16.8,93,0.4,206.6,180.98,205.34,18.56662299
2022/1/5 01:45,2022,1,2022/1/5 00:00,3,5,1,45,193.34,2,0,16.8,93,0.4,182.32,206.6,180.98,18.56662299
2022/1/5 01:59,2022,1,2022/1/5 00:00,3,5,1,59,157.18,2,0,16.8,93,0.4,193.34,182.32,206.6,18.56662299
2022/1/5 02:15,2022,1,2022/1/5 00:00,3,5,2,15,193.26,2,0,16.9,93,0.6,157.18,193.34,182.32,18.56618908
2022/1/5 02:30,2022,1,2022/1/5 00:00,3,5,2,30,157.2,2,0,16.9,93,0.6,193.26,157.18,193.34,18.56618908
2022/1/5 02:45,2022,1,2022/1/5 00:00,3,5,2,45,193.22,2,0,16.9,93,0.6,157.2,193.26,157.18,18.56618908
2022/1/5 02:59,2022,1,2022/1/5 00:00,3,5,2,59,157.08,2,0,16.9,93,0.6,193.22,157.2,193.26,18.56618908
2022/1/5 03:15,2022,1,2022/1/5 00:00,3,5,3,15,194.54,2,0,16.3,94,0.2,157.08,193.22,157.2,18.08764047
2022/1/5 03:30,2022,1,2022/1/5 00:00,3,5,3,30,183.32,2,0,16.3,94,0.2,194.54,157.08,193.22,18.08764047
2022/1/5 03:45,2022,1,2022/1/5 00:00,3,5,3,45,169.4,2,0,16.3,94,0.2,183.32,194.54,157.08,18.08764047
2022/1/5 03:59,2022,1,2022/1/5 00:00,3,5,3,59,145.24,2,0,16.3,94,0.2,169.4,183.32,194.54,18.08764047
2022/1/5 04:15,2022,1,2022/1/5 00:00,3,5,4,15,169.22,2,0,17.3,90,0.6,145.24,169.4,183.32,18.96749808
2022/1/5 04:30,2022,1,2022/1/5 00:00,3,5,4,30,169.22,2,0,17.3,90,0.6,169.22,145.24,169.4,18.96749808
2022/1/5 04:45,2022,1,2022/1/5 00:00,3,5,4,45,145.16,2,0,17.3,90,0.6,169.22,169.22,145.24,18.96749808
2022/1/5 04:59,2022,1,2022/1/5 00:00,3,5,4,59,157.12,2,0,17.3,90,0.6,145.16,169.22,169.22,18.96749808
2022/1/5 05:15,2022,1,2022/1/5 00:00,3,5,5,15,158.32,2,0,16.9,91,0.5,157.12,145.16,169.22,18.5543463
2022/1/5 05:30,2022,1,2022/1/5 00:00,3,5,5,30,158.1,2,0,16.9,91,0.5,158.32,157.12,145.16,18.5543463
2022/1/5 05:45,2022,1,2022/1/5 00:00,3,5,5,45,157.18,2,0,16.9,91,0.5,158.1,158.32,157.12,18.5543463
2022/1/5 05:59,2022,1,2022/1/5 00:00,3,5,5,59,145.04,2,0,16.9,91,0.5,157.18,158.1,158.32,18.5543463
2022/1/5 06:15,2022,1,2022/1/5 00:00,3,5,6,15,181.16,2,0,16.4,91,0.2,145.04,157.18,158.1,18.10515911
2022/1/5 06:30,2022,1,2022/1/5 00:00,3,5,6,30,145.2,2,0,16.4,91,0.2,181.16,145.04,157.18,18.10515911
2022/1/5 06:45,2022,1,2022/1/5 00:00,3,5,6,45,157.22,2,0,16.4,91,0.2,145.2,181.16,145.04,18.10515911
2022/1/5 06:59,2022,1,2022/1/5 00:00,3,5,6,59,157.24,2,0,16.4,91,0.2,157.22,145.2,181.16,18.10515911
2022/1/5 07:15,2022,1,2022/1/5 00:00,3,5,7,15,170.02,2,0,16.1,92,0.4,157.24,157.22,145.2,17.62660847
2022/1/5 07:30,2022,1,2022/1/5 00:00,3,5,7,30,182.68,2,0,16.1,92,0.4,170.02,157.24,157.22,17.62660847
2022/1/5 07:45,2022,1,2022/1/5 00:00,3,5,7,45,181.18,2,0,16.1,92,0.4,182.68,170.02,157.24,17.62660847
2022/1/5 07:59,2022,1,2022/1/5 00:00,3,5,7,59,157.16,2,0,16.1,92,0.4,181.18,182.68,170.02,17.62660847
2022/1/5 08:15,2022,1,2022/1/5 00:00,3,5,8,15,181.08,2,0,17.4,86,0.2,157.16,181.18,182.68,19.19832941
2022/1/5 08:30,2022,1,2022/1/5 00:00,3,5,8,30,181.22,2,0,17.4,86,0.2,181.08,157.16,181.18,19.19832941
2022/1/5 08:45,2022,1,2022/1/5 00:00,3,5,8,45,193.16,2,0,17.4,86,0.2,181.22,181.08,157.16,19.19832941
2022/1/5 08:59,2022,1,2022/1/5 00:00,3,5,8,59,193.2,2,0,17.4,86,0.2,193.16,181.22,181.08,19.19832941
2022/1/5 09:15,2022,1,2022/1/5 00:00,3,5,9,15,241.96,2,0,18.5,81,0.4,193.2,193.16,181.22,20.27682635
2022/1/5 09:30,2022,1,2022/1/5 00:00,3,5,9,30,254.66,2,0,18.5,81,0.4,241.96,193.2,193.16,20.27682635
2022/1/5 09:45,2022,1,2022/1/5 00:00,3,5,9,45,253.82,2,0,18.5,81,0.4,254.66,241.96,193.2,20.27682635
2022/1/5 09:59,2022,1,2022/1/5 00:00,3,5,9,59,229.32,2,0,18.5,81,0.4,253.82,254.66,241.96,20.27682635
2022/1/5 11:59,2022,1,2022/1/5 00:00,3,5,11,59,265.38,2,0,21.2,70,1.2,277.5,326.52,302.02,22.71937932
2022/1/5 17:59,2022,1,2022/1/5 00:00,3,5,17,59,241.46,2,0,21.1,75,1.9,277.66,302.66,326.42,22.38547238
