TIME_TO_INTERVAL,Year,Month,Date,Weekday,Day,Hour,power,dayofweek,isholiday,Temperature,RH,WS,feel_temp,pre_day_1,pre_day_7,pre_day_1_7_2,pre_day_1_7_3,pre_day_1_7_H,pre_similarity,next_similarity
2022-04-03 02:00:00,2022,4,2022-04-03 00:00:00,7,3,2,335.1000000000014,6,1,13.9,93,2.2,13.691230693967626,423.49999999999983,425.4400000000005,423.49999999999983,425.4400000000005,423.49999999999983,418.43999999999915,437.3999999999997
2022-04-03 03:00:00,2022,4,2022-04-03 00:00:00,7,3,3,299.2799999999995,6,1,13.6,93,2.1,13.378361322408242,437.3999999999997,378.4799999999994,437.3999999999997,378.4799999999994,437.3999999999997,423.49999999999983,440.18000000000137
2022-04-03 04:00:00,2022,4,2022-04-03 00:00:00,7,3,4,280.91999999999985,6,1,13.6,94,1.6,13.734451229100802,440.18000000000137,346.48000000000053,440.18000000000137,346.48000000000053,440.18000000000137,437.3999999999997,416.77999999999895
2022-04-03 05:00:00,2022,4,2022-04-03 00:00:00,7,3,5,246.17999999999904,6,1,13.4,96,1.7,13.479049399739896,416.77999999999895,300.7599999999996,416.77999999999895,300.7599999999996,416.77999999999895,440.18000000000137,405.58000000000015
2022-04-03 06:00:00,2022,4,2022-04-03 00:00:00,7,3,6,254.23999999999958,6,1,13.3,96,2,13.157923250839463,405.58000000000015,294.579999999999,405.58000000000015,294.579999999999,405.58000000000015,416.77999999999895,387.3800000000003
2022-04-03 07:00:00,2022,4,2022-04-03 00:00:00,7,3,7,265.06000000000154,6,1,13.4,95,1.6,13.513361385159275,387.3800000000003,312.36000000000126,387.3800000000003,312.36000000000126,387.3800000000003,405.58000000000015,332.01999999999884
2022-04-03 08:00:00,2022,4,2022-04-03 00:00:00,7,3,8,258.11999999999887,6,1,13.6,94,1.8,13.6044512291008,332.01999999999884,318.5000000000003,332.01999999999884,318.5000000000003,332.01999999999884,387.3800000000003,318.2000000000013
2022-04-03 09:00:00,2022,4,2022-04-03 00:00:00,7,3,9,257.03999999999974,6,1,14.2,93,1.5,14.525079145615745,318.2000000000013,318.47999999999854,318.2000000000013,318.47999999999854,318.2000000000013,332.01999999999884,228.9799999999985
2022-04-03 10:00:00,2022,4,2022-04-03 00:00:00,7,3,10,270.10000000000105,6,1,15,89,1.2,15.599098316358702,228.9799999999985,330.5200000000006,228.9799999999985,330.5200000000006,228.9799999999985,318.2000000000013,218.0200000000007
2022-04-03 11:00:00,2022,4,2022-04-03 00:00:00,7,3,11,268.9799999999999,6,1,15.4,87,1,16.166032744182136,218.0200000000007,349.4000000000003,218.0200000000007,349.4000000000003,218.0200000000007,228.9799999999985,222.0600000000002
2022-04-03 12:00:00,2022,4,2022-04-03 00:00:00,7,3,12,277.01999999999884,6,1,16.3,83,1.5,16.835799562808972,222.0600000000002,366.6199999999993,222.0600000000002,366.6199999999993,222.0600000000002,218.0200000000007,221.98000000000005
2022-04-03 13:00:00,2022,4,2022-04-03 00:00:00,7,3,13,270.0400000000011,6,1,17.5,73,2,17.638125884201475,221.98000000000005,373.58000000000015,221.98000000000005,373.58000000000015,221.98000000000005,222.0600000000002,223.11999999999958
2022-04-03 14:00:00,2022,4,2022-04-03 00:00:00,7,3,14,277.1400000000002,6,1,17.2,74,1.9,17.366651345506053,223.11999999999958,385.4599999999994,223.11999999999958,385.4599999999994,223.11999999999958,221.98000000000005,223.06000000000012
2022-04-03 15:00:00,2022,4,2022-04-03 00:00:00,7,3,15,281.6799999999992,6,1,18.4,71,1.4,19.07609309037545,223.06000000000012,392.4600000000013,223.06000000000012,392.4600000000013,223.06000000000012,223.11999999999958,239.97999999999985
2022-04-03 16:00:00,2022,4,2022-04-03 00:00:00,7,3,16,281.4200000000003,6,1,19.4,66,2.8,19.204246940054535,239.97999999999985,413.3200000000004,239.97999999999985,413.3200000000004,239.97999999999985,223.06000000000012,312.4000000000006
2022-04-03 17:00:00,2022,4,2022-04-03 00:00:00,7,3,17,287.82000000000016,6,1,18.6,68,2.4,18.549554748554215,312.4000000000006,418.1999999999988,312.4000000000006,418.1999999999988,312.4000000000006,239.97999999999985,339.4600000000005
2022-04-03 18:00:00,2022,4,2022-04-03 00:00:00,7,3,18,314.59999999999934,6,1,17.5,72,2.1,17.53322005017132,339.4600000000005,463.66000000000037,339.4600000000005,463.66000000000037,339.4600000000005,312.4000000000006,345.54000000000013
2022-04-03 19:00:00,2022,4,2022-04-03 00:00:00,7,3,19,325.9199999999996,6,1,16.3,75,1.5,16.53991526759847,345.54000000000013,472.73999999999916,345.54000000000013,472.73999999999916,345.54000000000013,339.4600000000005,333.05999999999864
2022-04-03 20:00:00,2022,4,2022-04-03 00:00:00,7,3,20,322.5200000000011,6,1,15.9,77,1.7,15.984206422161872,333.05999999999864,480.5399999999997,333.05999999999864,480.5399999999997,333.05999999999864,345.54000000000013,322.0000000000015
2022-04-03 21:00:00,2022,4,2022-04-03 00:00:00,7,3,21,343.459999999999,6,1,15.5,78,1.7,15.52125700663403,322.0000000000015,492.3000000000001,322.0000000000015,492.3000000000001,322.0000000000015,333.05999999999864,375.39999999999895
