TIME_TO_INTERVAL,Year,Month,Date,Weekday,Day,Hour,power,dayofweek,isholiday,Temperature,RH,WS,feel_temp,pre_day_1,pre_day_7,pre_day_1_7_2,pre_day_1_7_3,pre_day_1_7_H,pre_similarity,next_similarity
2022-03-17 08:00:00,2022,3,2022-03-17 00:00:00,4,17,8,27.320000000000054,3,0,23,80,0.5,26.067385291156477,24.319999999999823,20.49999999999932,24.319999999999823,24.319999999999823,24.319999999999823,16.500000000000398,23.06000000000068
2022-03-17 18:00:00,2022,3,2022-03-17 00:00:00,4,17,18,19.980000000000192,3,0,24.5,69,1.2,26.96548829024333,23.06000000000068,19.339999999999854,23.06000000000068,23.06000000000068,23.06000000000068,24.319999999999823,19.65999999999957
2022-03-17 19:00:00,2022,3,2022-03-17 00:00:00,4,17,19,19.76000000000016,3,0,23.2,81,2.1,25.35252942058128,19.65999999999957,20.44,19.65999999999957,19.65999999999957,19.65999999999957,23.06000000000068,17.819999999999595
2022-03-17 20:00:00,2022,3,2022-03-17 00:00:00,4,17,20,18.639999999999816,3,0,23,83,1,25.910474739574845,17.819999999999595,20.640000000000786,17.819999999999595,17.819999999999595,17.819999999999595,19.65999999999957,19.62000000000052
2022-03-17 21:00:00,2022,3,2022-03-17 00:00:00,4,17,21,18.920000000000247,3,0,23.2,79,0.5,26.27910894106076,19.62000000000052,18.920000000000073,19.62000000000052,19.62000000000052,19.62000000000052,17.819999999999595,16.300000000000008
2022-03-17 22:00:00,2022,3,2022-03-17 00:00:00,4,17,22,16.199999999999875,3,0,22.6,87,1.6,25.200057768146124,16.300000000000008,16.67999999999938,16.300000000000008,16.300000000000008,16.300000000000008,19.62000000000052,17.719999999999853
2022-03-17 23:00:00,2022,3,2022-03-17 00:00:00,4,17,23,16.39999999999958,3,0,22.1,94,0.8,25.41420111197307,17.719999999999853,18.00000000000017,17.719999999999853,17.719999999999853,17.719999999999853,16.300000000000008,17.459999999999926
2022-03-18 00:00:00,2022,3,2022-03-18 00:00:00,5,18,0,20.34000000000032,4,0,22.3,73,1.2,24.301401475092312,17.459999999999926,19.659999999999684,17.459999999999926,17.459999999999926,17.459999999999926,17.719999999999853,15.900000000000489
2022-03-18 01:00:00,2022,3,2022-03-18 00:00:00,5,18,1,17.820000000000274,4,0,21.9,96,0.7,25.30968531294406,15.900000000000489,17.980000000000246,15.900000000000489,15.900000000000489,15.900000000000489,17.459999999999926,15.699999999999536
2022-03-18 02:00:00,2022,3,2022-03-18 00:00:00,5,18,2,17.320000000000107,4,0,22.2,93,0.4,25.758234861083498,15.699999999999536,18.19999999999953,15.699999999999536,15.699999999999536,15.699999999999536,15.900000000000489,15.639999999999983
2022-03-18 03:00:00,2022,3,2022-03-18 00:00:00,5,18,3,15.11999999999972,4,0,22,95,0.2,25.719683127459668,15.639999999999983,16.740000000000407,15.639999999999983,15.639999999999983,15.639999999999983,15.699999999999536,15.69999999999976
2022-03-18 04:00:00,2022,3,2022-03-18 00:00:00,5,18,4,16.55999999999989,4,0,21.8,96,0.4,25.36711707623571,15.69999999999976,16.500000000000398,15.69999999999976,15.69999999999976,15.69999999999976,15.639999999999983,16.180000000000234
2022-03-18 05:00:00,2022,3,2022-03-18 00:00:00,5,18,5,16.320000000000107,4,0,22,97,0.3,25.760150140669346,16.180000000000234,16.839999999999065,16.180000000000234,16.180000000000234,16.180000000000234,15.69999999999976,15.040000000000019
2022-03-18 06:00:00,2022,3,2022-03-18 00:00:00,5,18,6,13.519999999999865,4,0,21.8,96,0.4,25.36711707623571,15.040000000000019,15.820000000000277,15.040000000000019,15.040000000000019,15.040000000000019,16.180000000000234,16.419999999999845
2022-03-18 07:00:00,2022,3,2022-03-18 00:00:00,5,18,7,15.87999999999994,4,0,22.4,96,0.3,26.259987488848978,16.419999999999845,14.10000000000025,16.419999999999845,16.419999999999845,16.419999999999845,15.040000000000019,27.320000000000054
2022-03-18 08:00:00,2022,3,2022-03-18 00:00:00,5,18,8,24.880000000000173,4,0,23.7,87,0.8,27.223536338668673,27.320000000000054,23.159999999999627,27.320000000000054,27.320000000000054,27.320000000000054,16.419999999999845,19.980000000000192
