TIME_TO_INTERVAL,Year,Month,Date,Weekday,Day,Hour,power,dayofweek,isholiday,Temperature,RH,WS,feel_temp,pre_day_1,pre_day_7,pre_day_1_7_2,pre_day_1_7_3,pre_day_1_7_H,pre_similarity,next_similarity
2022-04-26 10:00:00,2022,4,2022-04-26 00:00:00,2,26,10,50.21500000000122,1,0,29.2,70,2.8,32.37824740536667,55.080000000000325,104.43899999999924,55.080000000000325,55.080000000000325,55.080000000000325,43.59200000000161,55.55400000000525
2022-04-26 11:00:00,2022,4,2022-04-26 00:00:00,2,26,11,50.18500000000046,1,0,30.4,64,2.9,33.48102243140653,55.55400000000525,105.38400000000105,55.55400000000525,55.55400000000525,55.55400000000525,55.080000000000325,45.78099999999478
2022-04-26 12:00:00,2022,4,2022-04-26 00:00:00,2,26,12,48.25700000000671,1,0,31.7,59,2.6,35.02587225534181,45.78099999999478,103.72200000000609,45.78099999999478,45.78099999999478,45.78099999999478,55.55400000000525,50.4170000000005
2022-04-26 16:00:00,2022,4,2022-04-26 00:00:00,2,26,16,59.16799999999518,1,0,31.6,66,2.5,35.60134852857407,37.86800000000318,100.51800000000013,37.86800000000318,37.86800000000318,37.86800000000318,48.01299999999876,32.12799999999828
2022-04-26 17:00:00,2022,4,2022-04-26 00:00:00,2,26,17,47.06799999999871,1,0,30.2,71,2.6,33.997914728568475,32.12799999999828,94.46499999999838,32.12799999999828,32.12799999999828,32.12799999999828,37.86800000000318,27.957999999999913
2022-04-26 18:00:00,2022,4,2022-04-26 00:00:00,2,26,18,40.94500000000141,1,0,29.0,77,1.0,33.82834657619954,27.957999999999913,86.01299999999878,27.957999999999913,27.957999999999913,27.957999999999913,32.12799999999828,25.55200000000485
2022-04-26 19:00:00,2022,4,2022-04-26 00:00:00,2,26,19,35.3989999999966,1,0,28.1,82,2.1,32.21708391142089,25.55200000000485,79.9270000000011,25.55200000000485,25.55200000000485,25.55200000000485,27.957999999999913,25.294999999996605
2022-04-26 20:00:00,2022,4,2022-04-26 00:00:00,2,26,20,28.200000000002266,1,0,27.6,86,1.2,32.383265588911776,25.294999999996605,75.53399999999884,25.294999999996605,25.294999999996605,25.294999999996605,25.55200000000485,25.88199999999955
2022-04-26 21:00:00,2022,4,2022-04-26 00:00:00,2,26,21,21.447000000005968,1,0,27.5,86,1.1,32.30443277224685,25.88199999999955,74.62100000000049,25.88199999999955,25.88199999999955,25.88199999999955,25.294999999996605,20.355999999999145
2022-04-27 08:00:00,2022,4,2022-04-27 00:00:00,3,27,8,19.383000000006433,2,0,27.5,69,1.2,30.995184433546893,23.422999999993237,64.85099999999744,23.422999999993237,23.422999999993237,23.422999999993237,17.70100000000076,42.43499999999878
2022-04-27 09:00:00,2022,4,2022-04-27 00:00:00,3,27,9,30.50199999999668,2,0,29.6,63,1.6,33.13930641435938,42.43499999999878,75.66700000000031,42.43499999999878,42.43499999999878,42.43499999999878,23.422999999993237,50.21500000000122
2022-04-27 10:00:00,2022,4,2022-04-27 00:00:00,3,27,10,36.37999999999806,2,0,30.7,60,2.0,34.13051729979556,50.21500000000122,87.60099999999926,50.21500000000122,50.21500000000122,50.21500000000122,42.43499999999878,50.18500000000046
2022-04-27 11:00:00,2022,4,2022-04-27 00:00:00,3,27,11,42.907999999997394,2,0,31.4,54,2.2,34.41429233884546,50.18500000000046,100.71300000000751,50.18500000000046,50.18500000000046,50.18500000000046,50.21500000000122,48.25700000000671
2022-04-27 12:00:00,2022,4,2022-04-27 00:00:00,3,27,12,54.60300000000237,2,0,31.9,62,3.0,35.325041103973746,48.25700000000671,110.56299999999659,48.25700000000671,48.25700000000671,48.25700000000671,50.18500000000046,65.81499999999522
2022-04-27 17:00:00,2022,4,2022-04-27 00:00:00,3,27,17,51.818000000000836,2,0,29.7,62,2.3,32.73816782180764,47.06799999999871,106.61400000000236,47.06799999999871,47.06799999999871,47.06799999999871,59.16799999999518,40.94500000000141
2022-04-27 18:00:00,2022,4,2022-04-27 00:00:00,3,27,18,41.616000000003574,2,0,28.5,66,1.5,31.939832344577955,40.94500000000141,101.0199999999984,40.94500000000141,40.94500000000141,40.94500000000141,47.06799999999871,35.3989999999966
2022-04-27 19:00:00,2022,4,2022-04-27 00:00:00,3,27,19,27.045999999996862,2,0,27.4,73,1.6,30.889842189340786,35.3989999999966,95.17799999999941,35.3989999999966,35.3989999999966,35.3989999999966,40.94500000000141,28.200000000002266
2022-04-27 20:00:00,2022,4,2022-04-27 00:00:00,3,27,20,26.62599999999844,2,0,27.0,77,2.0,30.363315609839734,28.200000000002266,91.84000000000134,28.200000000002266,28.200000000002266,28.200000000002266,35.3989999999966,21.447000000005968
2022-04-27 21:00:00,2022,4,2022-04-27 00:00:00,3,27,21,23.659000000000788,2,0,26.7,82,0.8,31.07605741409856,21.447000000005968,82.66399999999891,21.447000000005968,21.447000000005968,21.447000000005968,28.200000000002266,19.383000000006433
2022-04-28 08:00:00,2022,4,2022-04-28 00:00:00,4,28,8,20.038000000004075,3,0,26.2,80,0.5,30.434406173667657,19.383000000006433,74.20999999999731,19.383000000006433,19.383000000006433,19.383000000006433,21.447000000005968,30.50199999999668
2022-04-28 09:00:00,2022,4,2022-04-28 00:00:00,4,28,9,28.234999999998198,3,0,28.5,69,1.0,32.49755199660422,30.50199999999668,91.0980000000044,30.50199999999668,30.50199999999668,30.50199999999668,19.383000000006433,36.37999999999806
2022-04-28 10:00:00,2022,4,2022-04-28 00:00:00,4,28,10,37.46500000000157,3,0,30.2,65,1.1,34.45962615995705,36.37999999999806,108.31499999999778,36.37999999999806,36.37999999999806,36.37999999999806,30.50199999999668,42.907999999997394
2022-04-28 18:00:00,2022,4,2022-04-28 00:00:00,4,28,18,30.51200000000545,3,0,28.5,68,1.1,32.354978779262126,41.616000000003574,96.34799999999485,41.616000000003574,41.616000000003574,41.616000000003574,51.818000000000836,27.045999999996862
2022-04-28 19:00:00,2022,4,2022-04-28 00:00:00,4,28,19,33.591999999990264,3,0,27.3,74,0.7,31.409234466481283,27.045999999996862,91.60900000000404,27.045999999996862,27.045999999996862,27.045999999996862,41.616000000003574,26.62599999999844
2022-04-28 20:00:00,2022,4,2022-04-28 00:00:00,4,28,20,27.285000000002533,3,0,27.4,73,1.2,31.149842189340784,26.62599999999844,95.63000000000028,26.62599999999844,26.62599999999844,26.62599999999844,27.045999999996862,23.659000000000788
2022-04-28 21:00:00,2022,4,2022-04-28 00:00:00,4,28,21,24.77800000000041,3,0,27.1,75,0.7,31.20446588939014,23.659000000000788,87.58199999999601,23.659000000000788,23.659000000000788,23.659000000000788,26.62599999999844,20.285999999999206
2022-04-29 11:00:00,2022,4,2022-04-29 00:00:00,5,29,11,36.65699999999879,4,0,30.8,62,2.2,34.31474466603825,49.59699999999938,57.11299999999922,49.59699999999938,49.59699999999938,49.59699999999938,37.46500000000157,50.085000000001116
2022-04-29 12:00:00,2022,4,2022-04-29 00:00:00,5,29,12,31.597000000003,4,0,31.4,61,1.8,35.315478382769875,50.085000000001116,56.3830000000014,50.085000000001116,50.085000000001116,50.085000000001116,49.59699999999938,54.82399999999751
2022-04-29 13:00:00,2022,4,2022-04-29 00:00:00,5,29,13,39.18300000000224,4,0,32.3,58,2.4,35.89081797145366,54.82399999999751,56.78400000000085,54.82399999999751,54.82399999999751,54.82399999999751,50.085000000001116,53.11999999999901
2022-04-29 14:00:00,2022,4,2022-04-29 00:00:00,5,29,14,40.63000000000312,4,0,32.9,62,1.3,37.83819510487903,53.11999999999901,54.74600000000357,53.11999999999901,53.11999999999901,53.11999999999901,54.82399999999751,57.97400000000286
2022-04-29 15:00:00,2022,4,2022-04-29 00:00:00,5,29,15,28.66499999999275,4,0,32.4,62,1.8,36.80705274394539,57.97400000000286,50.73400000000083,57.97400000000286,57.97400000000286,57.97400000000286,53.11999999999901,47.732999999999855
2022-04-29 16:00:00,2022,4,2022-04-29 00:00:00,5,29,16,31.2480000000017,4,0,30.0,70,3.2,33.2402026009063,47.732999999999855,45.21999999999548,47.732999999999855,47.732999999999855,47.732999999999855,57.97400000000286,42.68999999999989
2022-04-29 17:00:00,2022,4,2022-04-29 00:00:00,5,29,17,28.40000000000629,4,0,28.0,76,3.0,31.036936001190977,42.68999999999989,33.410000000002725,42.68999999999989,42.68999999999989,42.68999999999989,47.732999999999855,30.51200000000545
2022-04-29 18:00:00,2022,4,2022-04-29 00:00:00,5,29,18,26.96499999999884,4,0,27.1,79,2.9,30.060464070157618,30.51200000000545,32.27200000000039,30.51200000000545,30.51200000000545,30.51200000000545,42.68999999999989,33.591999999990264
2022-04-29 19:00:00,2022,4,2022-04-29 00:00:00,5,29,19,28.15999999999661,4,0,26.9,78,2.5,29.969996511580273,33.591999999990264,25.945999999996303,33.591999999990264,33.591999999990264,33.591999999990264,30.51200000000545,27.285000000002533
2022-04-29 20:00:00,2022,4,2022-04-29 00:00:00,5,29,20,26.01799999999804,4,0,25.7,81,2.8,28.31239037530972,27.285000000002533,19.8830000000016,27.285000000002533,27.285000000002533,27.285000000002533,33.591999999990264,24.77800000000041
2022-04-29 21:00:00,2022,4,2022-04-29 00:00:00,5,29,21,23.595999999999947,4,0,25.3,80,2.3,28.020155647652324,24.77800000000041,20.44199999999779,24.77800000000041,24.77800000000041,24.77800000000041,27.285000000002533,29.990000000007488
2022-04-30 10:00:00,2022,4,2022-04-30 00:00:00,6,30,10,25.160000000000423,5,1,26.0,70,2.1,28.446552487619986,36.15699999999154,23.972000000004016,23.972000000004016,23.972000000004016,23.972000000004016,18.86000000000214,34.388999999994866
2022-04-30 11:00:00,2022,4,2022-04-30 00:00:00,6,30,11,30.40199999999765,5,1,28.2,67,1.3,31.73675966968246,36.65699999999879,34.388999999994866,34.388999999994866,34.388999999994866,34.388999999994866,23.972000000004016,29.403000000001306
