TIME_TO_INTERVAL,Year,Month,Date,Weekday,Day,Hour,power,dayofweek,isholiday,Temperature,RH,WS,feel_temp,pre_day_1,pre_day_7,pre_day_1_7_2,pre_day_1_7_3,pre_day_1_7_H,pre_similarity,next_similarity
2022-04-01 10:00:00,2022,4,2022-04-01 00:00:00,5,1,10,13.320000000001528,4,0,22,62,2.5,22.484477409499995,14.900000000001455,13.690000000000513,14.900000000001455,14.900000000001455,14.900000000001455,13.989999999999785,15.189999999998687
2022-04-01 11:00:00,2022,4,2022-04-01 00:00:00,5,1,11,13.270000000000437,4,0,23.2,60,2.8,23.706614385615765,15.189999999998687,13.950000000000728,15.189999999998687,15.189999999998687,15.189999999998687,14.900000000001455,16.969999999999345
2022-04-01 12:00:00,2022,4,2022-04-01 00:00:00,5,1,12,12.909999999999854,4,0,21.8,61,3.7,21.39879314219144,16.969999999999345,14.44999999999709,16.969999999999345,16.969999999999345,16.969999999999345,15.189999999998687,17.25000000000182
2022-04-01 13:00:00,2022,4,2022-04-01 00:00:00,5,1,13,12.590000000001965,4,0,22.1,61,3.2,22.10337518968465,17.25000000000182,13.569999999999707,17.25000000000182,17.25000000000182,17.25000000000182,16.969999999999345,17.329999999999927
2022-04-01 14:00:00,2022,4,2022-04-01 00:00:00,5,1,14,13.119999999997162,4,0,21.2,64,3.9,20.663061090668233,17.329999999999927,13.850000000002186,17.329999999999927,17.329999999999927,17.329999999999927,17.25000000000182,17.399999999999636
2022-04-01 15:00:00,2022,4,2022-04-01 00:00:00,5,1,15,13.730000000001382,4,0,21,64,2.7,21.18990330992445,17.399999999999636,13.6200000000008,17.399999999999636,17.399999999999636,17.399999999999636,17.329999999999927,15.289999999999056
2022-04-01 16:00:00,2022,4,2022-04-01 00:00:00,5,1,16,12.88000000000102,4,0,19.5,65,3.8,18.634495532023426,15.289999999999056,13.649999999999634,15.289999999999056,15.289999999999056,15.289999999999056,17.399999999999636,14.200000000000728
2022-04-01 17:00:00,2022,4,2022-04-01 00:00:00,5,1,17,11.609999999998765,4,0,18.1,67,3.5,17.168497615680074,14.200000000000728,11.719999999999342,14.200000000000728,14.200000000000728,14.200000000000728,15.289999999999056,16.6299999999992
2022-04-01 18:00:00,2022,4,2022-04-01 00:00:00,5,1,18,13.720000000001164,4,0,17.8,70,2.5,17.567669885916278,16.6299999999992,14.940000000000513,16.6299999999992,16.6299999999992,16.6299999999992,14.200000000000728,16.530000000000655
2022-04-01 19:00:00,2022,4,2022-04-01 00:00:00,5,1,19,16.31999999999789,4,0,17.2,69,3,16.45586409243132,16.530000000000655,17.090000000000146,16.530000000000655,16.530000000000655,16.530000000000655,16.6299999999992,16.830000000001746
2022-04-01 20:00:00,2022,4,2022-04-01 00:00:00,5,1,20,16.390000000001233,4,0,16.2,72,4.4,14.420061718065863,16.830000000001746,17.0099999999984,16.830000000001746,16.830000000001746,16.830000000001746,16.530000000000655,16.909999999998035
