TIME_TO_INTERVAL,Year,Month,Date,Weekday,Day,Hour,power,dayofweek,isholiday,Temperature,RH,WS,feel_temp,pre_day_1,pre_day_7,pre_day_1_7_2,pre_day_1_7_3,pre_day_1_7_H,pre_similarity,next_similarity
2022-01-12 00:00:00,2022,1,2022-01-12 00:00:00,3,12,0,32.08000000000027,2,0,13.6,82,0.3,14.206372348790062,36.64000000000027,40.2399999999999,36.64000000000027,36.64000000000027,36.64000000000027,23.840000000001,25.040000000000077
2022-01-12 01:00:00,2022,1,2022-01-12 00:00:00,3,12,1,24.23999999999967,2,0,13.4,69,1,13.105473006063047,25.040000000000077,24.23999999999995,25.040000000000077,25.040000000000077,25.040000000000077,36.64000000000027,40.95999999999998
2022-01-12 02:00:00,2022,1,2022-01-12 00:00:00,3,12,2,36.96000000000015,2,0,13.5,69,0.6,13.486298703216622,40.95999999999998,36.48000000000013,40.95999999999998,40.95999999999998,40.95999999999998,25.040000000000077,30.39999999999816
2022-01-12 03:00:00,2022,1,2022-01-12 00:00:00,3,12,3,30.47999999999843,2,0,13.4,68,1.2,12.944784991482425,30.39999999999816,30.47999999999979,30.39999999999816,30.39999999999816,30.39999999999816,40.95999999999998,24.560000000001196
2022-01-12 04:00:00,2022,1,2022-01-12 00:00:00,3,12,4,24.560000000001306,2,0,13.4,69,1,13.105473006063047,24.560000000001196,28.560000000000514,24.560000000001196,24.560000000001196,24.560000000001196,30.39999999999816,33.040000000000354
2022-01-12 05:00:00,2022,1,2022-01-12 00:00:00,3,12,5,32.799999999998704,2,0,13.5,70,0.5,13.582187090219762,33.040000000000354,28.799999999999386,33.040000000000354,33.040000000000354,33.040000000000354,24.560000000001196,54.880000000000564
2022-01-12 06:00:00,2022,1,2022-01-12 00:00:00,3,12,6,55.28000000000145,2,0,13.3,70,0.4,13.405214870403775,54.880000000000564,54.24000000000018,54.880000000000564,54.880000000000564,54.880000000000564,33.040000000000354,52.95999999999941
2022-01-12 07:00:00,2022,1,2022-01-12 00:00:00,3,12,7,54.00000000000034,2,0,13,71,0.6,12.942749951727237,52.95999999999941,53.84000000000003,52.95999999999941,52.95999999999941,52.95999999999941,54.880000000000564,53.200000000000216
2022-01-12 08:00:00,2022,1,2022-01-12 00:00:00,3,12,8,58.080000000000275,2,0,13,73,1,12.742545725015326,53.200000000000216,61.27999999999975,53.200000000000216,53.200000000000216,53.200000000000216,52.95999999999941,54.079999999999984
2022-01-12 09:00:00,2022,1,2022-01-12 00:00:00,3,12,9,67.04000000000042,2,0,13.5,71,0.6,13.548075477222898,54.079999999999984,76.31999999999977,54.079999999999984,54.079999999999984,54.079999999999984,53.200000000000216,52.87999999999858
2022-01-12 10:00:00,2022,1,2022-01-12 00:00:00,3,12,10,66.71999999999889,2,0,14.3,69,0.7,14.390786647128966,52.87999999999858,69.76000000000032,52.87999999999858,52.87999999999858,52.87999999999858,54.079999999999984,46.96000000000146
2022-01-12 11:00:00,2022,1,2022-01-12 00:00:00,3,12,11,42.720000000000034,2,0,14.6,67,1.1,14.429352656514101,46.96000000000146,59.20000000000015,46.96000000000146,46.96000000000146,46.96000000000146,52.87999999999858,25.200000000000163
2022-01-12 12:00:00,2022,1,2022-01-12 00:00:00,3,12,12,31.52000000000021,2,0,15.3,66,1.3,15.115986804940267,25.200000000000163,37.9199999999999,25.200000000000163,25.200000000000163,25.200000000000163,46.96000000000146,45.27999999999975
2022-01-12 13:00:00,2022,1,2022-01-12 00:00:00,3,12,13,45.43999999999846,2,0,15.6,65,1.8,15.12104920551175,45.27999999999975,50.47999999999996,45.27999999999975,45.27999999999975,45.27999999999975,25.200000000000163,61.920000000000286
2022-01-12 14:00:00,2022,1,2022-01-12 00:00:00,3,12,14,67.52000000000123,2,0,17.1,61,0.7,17.51555489485338,61.920000000000286,72.95999999999992,61.920000000000286,61.920000000000286,61.920000000000286,45.27999999999975,65.9999999999999
2022-01-12 15:00:00,2022,1,2022-01-12 00:00:00,3,12,15,63.04000000000019,2,0,17.1,59,1.1,17.177733422890974,65.9999999999999,73.19999999999997,65.9999999999999,65.9999999999999,65.9999999999999,61.920000000000286,60.07999999999981
2022-01-12 16:00:00,2022,1,2022-01-12 00:00:00,3,12,16,63.91999999999996,2,0,17.5,58,0.4,18.079538373749116,60.07999999999981,70.07999999999998,60.07999999999981,60.07999999999981,60.07999999999981,65.9999999999999,66.88000000000136
2022-01-12 17:00:00,2022,1,2022-01-12 00:00:00,3,12,17,79.2800000000002,2,0,17.5,60,1.1,17.704350041809434,66.88000000000136,82.1600000000002,66.88000000000136,66.88000000000136,66.88000000000136,60.07999999999981,68.55999999999847
2022-01-12 18:00:00,2022,1,2022-01-12 00:00:00,3,12,18,80.07999999999936,2,0,16.1,68,1.8,15.84018887110167,68.55999999999847,72.40000000000066,68.55999999999847,68.55999999999847,68.55999999999847,66.88000000000136,68.32000000000072
2022-01-12 19:00:00,2022,1,2022-01-12 00:00:00,3,12,19,94.72000000000013,2,0,15.2,71,0.9,15.426716062942585,68.32000000000072,63.51999999999925,68.32000000000072,68.32000000000072,68.32000000000072,68.55999999999847,64.55999999999925
2022-01-12 20:00:00,2022,1,2022-01-12 00:00:00,3,12,20,89.11999999999989,2,0,15,72,0.7,15.345506503121648,64.55999999999925,68.40000000000077,64.55999999999925,64.55999999999925,64.55999999999925,68.32000000000072,30.080000000000496
2022-01-12 21:00:00,2022,1,2022-01-12 00:00:00,3,12,21,30.000000000000334,2,0,13.8,79,0.3,14.3592164081598,30.080000000000496,24.95999999999969,30.080000000000496,30.080000000000496,30.080000000000496,64.55999999999925,28.239999999999558
2022-01-12 22:00:00,2022,1,2022-01-12 00:00:00,3,12,22,24.000000000000334,2,0,13,84,0.2,13.59142247809983,28.239999999999558,28.559999999999604,28.239999999999558,28.239999999999558,28.239999999999558,30.080000000000496,24.56000000000029
2022-01-12 23:00:00,2022,1,2022-01-12 00:00:00,3,12,23,25.040000000000077,2,0,13.5,82,0.3,14.082847734257435,24.56000000000029,24.800000000000125,24.56000000000029,24.56000000000029,24.56000000000029,28.239999999999558,32.08000000000027
2022-01-13 00:00:00,2022,1,2022-01-13 00:00:00,4,13,0,32.080000000000155,3,0,12.4,69,0.9,11.96648622060475,32.08000000000027,55.12000000000057,32.08000000000027,32.08000000000027,32.08000000000027,24.56000000000029,24.23999999999967
2022-01-13 01:00:00,2022,1,2022-01-13 00:00:00,4,13,1,25.119999999998182,3,0,13.9,80,0.7,14.25411242491839,24.23999999999967,52.15999999999957,24.23999999999967,24.23999999999967,24.23999999999967,32.08000000000027,36.96000000000015
2022-01-13 02:00:00,2022,1,2022-01-13 00:00:00,4,13,2,40.16000000000145,3,0,13.7,84,0.4,14.327576655559238,36.96000000000015,43.36000000000024,36.96000000000015,36.96000000000015,36.96000000000015,24.23999999999967,30.47999999999843
2022-01-13 03:00:00,2022,1,2022-01-13 00:00:00,4,13,3,31.199999999999704,3,0,14,81,0.7,14.40951318033271,30.47999999999843,30.63999999999953,30.47999999999843,30.47999999999843,30.47999999999843,36.96000000000015,24.560000000001306
2022-01-13 04:00:00,2022,1,2022-01-13 00:00:00,4,13,4,23.760000000000105,3,0,14.8,70,1.8,14.317977908454697,24.560000000001306,25.60000000000059,24.560000000001306,24.560000000001306,24.560000000001306,30.47999999999843,32.799999999998704
2022-01-13 05:00:00,2022,1,2022-01-13 00:00:00,4,13,5,33.83999999999867,3,0,14.7,71,0.4,15.139260851381902,32.799999999998704,34.6399999999997,32.799999999998704,32.799999999998704,32.799999999998704,24.560000000001306,55.28000000000145
2022-01-13 06:00:00,2022,1,2022-01-13 00:00:00,4,13,6,54.31999999999834,3,0,14.7,71,0.7,14.944260851381905,55.28000000000145,56.00000000000011,55.28000000000145,55.28000000000145,55.28000000000145,32.799999999998704,54.00000000000034
2022-01-13 07:00:00,2022,1,2022-01-13 00:00:00,4,13,7,53.04000000000258,3,0,14.9,71,1.2,14.863981066915198,54.00000000000034,55.199999999999314,54.00000000000034,54.00000000000034,54.00000000000034,55.28000000000145,58.080000000000275
2022-01-13 08:00:00,2022,1,2022-01-13 00:00:00,4,13,8,51.680000000001094,3,0,15.4,68,1.2,15.372554328786034,58.080000000000275,55.68000000000041,58.080000000000275,58.080000000000275,58.080000000000275,54.00000000000034,67.04000000000042
2022-01-13 09:00:00,2022,1,2022-01-13 00:00:00,4,13,9,54.479999999999905,3,0,16.5,69,1.4,16.62965988100576,67.04000000000042,63.51999999999964,67.04000000000042,67.04000000000042,67.04000000000042,58.080000000000275,66.71999999999889
2022-01-13 10:00:00,2022,1,2022-01-13 00:00:00,4,13,10,52.95999999999992,3,0,18,61,3,17.122040627903587,66.71999999999889,64.64000000000021,66.71999999999889,66.71999999999889,66.71999999999889,67.04000000000042,42.720000000000034
2022-01-13 11:00:00,2022,1,2022-01-13 00:00:00,4,13,11,51.43999999999812,3,0,18.6,57,3.6,17.2992150098175,42.720000000000034,61.12000000000007,42.720000000000034,42.720000000000034,42.720000000000034,66.71999999999889,31.52000000000021
2022-01-13 12:00:00,2022,1,2022-01-13 00:00:00,4,13,12,29.20000000000141,3,0,20,54,2.7,19.46384951387079,31.52000000000021,32.160000000000025,31.52000000000021,31.52000000000021,31.52000000000021,42.720000000000034,45.43999999999846
2022-01-13 13:00:00,2022,1,2022-01-13 00:00:00,4,13,13,51.75999999999772,3,0,20.1,55,3.1,19.373396364541648,45.43999999999846,51.35999999999978,45.43999999999846,45.43999999999846,45.43999999999846,31.52000000000021,67.52000000000123
2022-01-13 14:00:00,2022,1,2022-01-13 00:00:00,4,13,14,71.44000000000278,3,0,18.9,57,4,17.4062834952146,67.52000000000123,73.35999999999996,67.52000000000123,67.52000000000123,67.52000000000123,45.43999999999846,63.04000000000019
2022-01-13 15:00:00,2022,1,2022-01-13 00:00:00,4,13,15,62.71999999999922,3,0,17.6,59,4.2,15.771325729409746,63.04000000000019,69.36000000000001,63.04000000000019,63.04000000000019,63.04000000000019,67.52000000000123,63.91999999999996
2022-01-13 16:00:00,2022,1,2022-01-13 00:00:00,4,13,16,60.08000000000119,3,0,16.2,61,4.6,13.885802288916913,63.91999999999996,65.52000000000028,63.91999999999996,63.91999999999996,63.91999999999996,63.04000000000019,79.2800000000002
2022-01-13 17:00:00,2022,1,2022-01-13 00:00:00,4,13,17,78.3199999999989,3,0,15,61,3.3,13.281123565144728,79.2800000000002,67.35999999999962,79.2800000000002,79.2800000000002,79.2800000000002,63.91999999999996,80.07999999999936
2022-01-13 18:00:00,2022,1,2022-01-13 00:00:00,4,13,18,75.28000000000044,3,0,14.1,64,3.7,12.03735426240737,80.07999999999936,68.64000000000095,80.07999999999936,80.07999999999936,80.07999999999936,79.2800000000002,94.72000000000013
2022-01-13 19:00:00,2022,1,2022-01-13 00:00:00,4,13,19,89.19999999999969,3,0,13.5,66,2.5,12.158633542207202,94.72000000000013,68.79999999999967,94.72000000000013,94.72000000000013,94.72000000000013,80.07999999999936,89.11999999999989
2022-01-13 20:00:00,2022,1,2022-01-13 00:00:00,4,13,20,90.08000000000015,3,0,13.1,67,2.4,11.77327960195889,89.11999999999989,64.07999999999959,89.11999999999989,89.11999999999989,89.11999999999989,94.72000000000013,30.000000000000334
2022-01-13 21:00:00,2022,1,2022-01-13 00:00:00,4,13,21,43.919999999999504,3,0,13.1,67,2.6,11.643279601958891,30.000000000000334,29.999999999999947,30.000000000000334,30.000000000000334,30.000000000000334,89.11999999999989,24.000000000000334
2022-01-13 22:00:00,2022,1,2022-01-13 00:00:00,4,13,22,37.59999999999968,3,0,13,67,1.3,12.368158405151053,24.000000000000334,28.240000000000123,24.000000000000334,24.000000000000334,24.000000000000334,30.000000000000334,25.040000000000077
2022-01-13 23:00:00,2022,1,2022-01-13 00:00:00,4,13,23,25.76000000000101,3,0,12.7,67,1.2,12.073243463377494,25.040000000000077,25.039999999999853,25.040000000000077,25.040000000000077,25.040000000000077,24.000000000000334,32.080000000000155
2022-01-14 00:00:00,2022,1,2022-01-14 00:00:00,5,14,0,33.91999999999916,4,0,15.4,76,0.2,16.301913661584393,32.080000000000155,31.919999999999607,32.080000000000155,32.080000000000155,32.080000000000155,25.040000000000077,25.119999999998182
2022-01-14 01:00:00,2022,1,2022-01-14 00:00:00,5,14,1,30.080000000001288,4,0,12.1,70,1.6,11.179955122520568,25.119999999998182,28.80000000000007,25.119999999998182,25.119999999998182,25.119999999998182,32.080000000000155,40.16000000000145
2022-01-14 02:00:00,2022,1,2022-01-14 00:00:00,5,14,2,46.47999999999934,4,0,11.9,71,1.6,10.967962236098383,40.16000000000145,35.039999999999,40.16000000000145,40.16000000000145,40.16000000000145,25.119999999998182,31.199999999999704
2022-01-14 03:00:00,2022,1,2022-01-14 00:00:00,5,14,3,28.88000000000125,4,0,11.6,73,1.6,10.662801793190557,31.199999999999704,29.04000000000053,31.199999999999704,31.199999999999704,31.199999999999704,40.16000000000145,23.760000000000105
2022-01-14 04:00:00,2022,1,2022-01-14 00:00:00,5,14,4,29.519999999998284,4,0,11.6,73,1.7,10.597801793190555,23.760000000000105,24.000000000000625,23.760000000000105,23.760000000000105,23.760000000000105,31.199999999999704,33.83999999999867
