TIME_TO_INTERVAL,Year,Month,Date,Weekday,Day,Hour,power,dayofweek,isholiday,Temperature,RH,WS,feel_temp,pre_day_1,pre_day_7,pre_day_1_7_2,pre_day_1_7_3,pre_day_1_7_H,pre_similarity,next_similarity
2022-02-15 23:00:00,2022,2,2022-02-15 00:00:00,2,15,23,439.9300000000003,1,0,15.8,85,1.2,16.47113654630132,643.2599999999992,786.3100000000003,643.2599999999992,643.2599999999992,643.2599999999992,847.000000000001,584.8999999999997
2022-02-16 00:00:00,2022,2,2022-02-16 00:00:00,3,16,0,824.3899999999999,2,0,15,89,0.6,15.989098316358703,584.8999999999997,712.6499999999999,584.8999999999997,584.8999999999997,584.8999999999997,643.2599999999992,752.1399999999999
2022-02-16 01:00:00,2022,2,2022-02-16 00:00:00,3,16,1,621.9000000000005,2,0,15.9,83,1.9,16.070534195317343,752.1399999999999,857.3600000000004,752.1399999999999,752.1399999999999,752.1399999999999,584.8999999999997,642.68
2022-02-16 02:00:00,2022,2,2022-02-16 00:00:00,3,16,2,617.8200000000004,2,0,15.9,84,0.9,16.756588824176585,642.68,146.93999999999966,642.68,642.68,642.68,752.1399999999999,859.0400000000003
2022-02-16 03:00:00,2022,2,2022-02-16 00:00:00,3,16,3,809.0599999999989,2,0,15.8,84,1.7,16.110311410462483,859.0400000000003,749.1900000000003,859.0400000000003,859.0400000000003,859.0400000000003,642.68,222.63000000000017
2022-02-16 04:00:00,2022,2,2022-02-16 00:00:00,3,16,4,451.14000000000016,2,0,15.8,85,1.5,16.27613654630132,222.63000000000017,545.9600000000002,222.63000000000017,222.63000000000017,222.63000000000017,859.0400000000003,495.9900000000005
2022-02-16 05:00:00,2022,2,2022-02-16 00:00:00,3,16,5,461.41000000000037,2,0,15.5,86,2.3,15.412411571417007,495.9900000000005,603.2099999999996,495.9900000000005,495.9900000000005,495.9900000000005,222.63000000000017,608.2099999999991
2022-02-16 06:00:00,2022,2,2022-02-16 00:00:00,3,16,6,596.5899999999995,2,0,15.3,86,1.3,15.809922200376711,608.2099999999991,304.40000000000043,608.2099999999991,608.2099999999991,608.2099999999991,495.9900000000005,569.1200000000006
2022-02-16 07:00:00,2022,2,2022-02-16 00:00:00,3,16,7,666.54,2,0,15.3,86,1.7,15.54992220037671,569.1200000000006,940.55,569.1200000000006,569.1200000000006,569.1200000000006,608.2099999999991,646.73
2022-02-16 08:00:00,2022,2,2022-02-16 00:00:00,3,16,8,732.03,2,0,16.4,81,1.1,17.147943825844703,646.73,581.7300000000001,646.73,646.73,646.73,569.1200000000006,763.7499999999999
2022-02-16 09:00:00,2022,2,2022-02-16 00:00:00,3,16,9,629.4000000000002,2,0,17.7,76,1,18.66028823030278,763.7499999999999,522.7999999999996,763.7499999999999,763.7499999999999,763.7499999999999,646.73,981.4799999999997
2022-02-16 10:00:00,2022,2,2022-02-16 00:00:00,3,16,10,971.57,2,0,20,67,2,20.525239211654497,981.4799999999997,608.0200000000002,981.4799999999997,981.4799999999997,981.4799999999997,763.7499999999999,702.9600000000003
2022-02-16 11:00:00,2022,2,2022-02-16 00:00:00,3,16,11,548.36,2,0,20.3,65,2.4,20.549632277585026,702.9600000000003,918.98,702.9600000000003,702.9600000000003,702.9600000000003,981.4799999999997,1296.7499999999998
2022-02-16 12:00:00,2022,2,2022-02-16 00:00:00,3,16,12,971.71,2,0,21.2,63,2.7,21.39284138612654,1296.7499999999998,497.6999999999999,1296.7499999999998,1296.7499999999998,1296.7499999999998,702.9600000000003,893.0800000000006
